Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS arseen en arseenverbindingen	nikkelarsenide	27016-75-7	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	trilooddiarsenaat	3687-31-8	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	trinikkelbis(arseniet)	74646-29-0	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arseenverbindingen		3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie verwacht
ZZS arseen en arseenverbindingen	anorganische arseenverbindingen		3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	organische arseenverbindingen		3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	ammoniumarsenaat	7784-44-3	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arseenbromide	7784-33-0	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arseentrichloride	7784-34-1	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	difenylaminochloorarsine	578-94-9	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	difenylchloorarsine	712-48-1	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	ethyldichloorarsine	598-14-1	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	ijzer(III)arsenaat	10102-49-5	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	ijzer(III)arseniet	63989-69-5	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kakodylzuur	75-60-5	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kaliumdihydroarsenaat	7784-41-0	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kaliumarsenaat	10124-50-2	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	koperacetoarseniet	12002-03-8	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	koperarseniet	10290-12-7	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kwik(II)arsenaat	7784-37-4	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	loodarsenaten		3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	loodarsenieten		3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	magnesiumarsenaat	10103-50-1	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	natriumarsenaat	7631-89-2	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	natriumarseniet	15120-17-9	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	natriumkakodylaat	124-65-2	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	strontiumarseniet	15195-06-9	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	zilverarseniet	7784-08-9	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	zinkarsenaat of zinkarseniet of zinkarsenaat en zinkarseniet, mengsel		3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arsine	7784-42-1	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	ijzer(II)arsenaat	10102-50-8	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	pesticide, arseenverbinding		3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	indium arsenide	1303-11-3	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	2-aminofenylarsenigzuur	2045-00-3	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	2-nitrofenylarsenigzuur	5410-29-7	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	4-hydroxyfenylarsenigzuur	98-14-6	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arseenoxides, bismut-ijzer-antimoonoxides, natriumaluminiumfluoride, zinksulfaat, terugwinningsproducten uit koper- en zink-stof 		3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arseen(V)oxide hydraat	12044-50-7	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arsenigzuur, [4-[[4-(dimethylamino)fenyl]azo]fenyl]-, monohydrochloride	73688-85-4	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	calcium arsenaat (CaHAsO4) (6CI,7CI)	15195-00-3	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	difenoxarsine-10-yl oxide	58-36-6	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	difenyljodonium hexafluoroarsenaat	62613-15-4	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	dinatrium 3-[(o-fenylarsenigzuur)azo]-4,5-dihydroxynaftaleen-2,7-disulfonaat	3547-38-4	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	dinatrium 4-[(o-fenylarsenigzuur)azo]-3-hydroxynaftaleen-2,7-disulfonaat	3688-92-4	3.4 Nutssector en industrie	3.4.8 Voedingsmiddelenindustrie	3.4.8 a het slachten, het bewerken en verwerken van dierlijke en plantaardige grondstoffen voor het maken van levensmiddelen of voeder of het bewerken of verwerken van alleen melk	Water	Emissie mogelijk
