Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS fenolen	4,4'-sulfonyldifenol	80-09-1	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-tert-butylfenol	98-54-4	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	2-[4-(1,1,3,3-tetramethylbutyl)fenoxy]-ethanol	2315-67-5	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	2-[2-[4-(1,1,3,3-tetramethylbutyl)fenoxy]ethoxy]ethanol	2315-61-9	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	20-[4-(1,1,3,3-tetramethylbutyl)fenoxy]-3,6,9,12,15,18-hexaoxaicosaan-1-ol	2497-59-8	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	nonylfenolpolyglycolether		3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	tris(vertakt en lineair 4-nonylfenyl) fosfiet [met ≥ 0.1 gewichtsprocent vertakt en lineair 4-nonylfenol]		3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	tetrabroombisfenol A bis(2,3-dibroompropyl ether)	21850-44-2	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	butylparabeen	94-26-8	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	tetrapropyleenfenol	57427-55-1	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4,4'-sulfonylbis[2,6-dibroomfenol]	39635-79-5	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	fenol, heptyl derivaten	72624-02-3	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-heptylfenol	1987-50-4	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	tris(4-nonylfenyl, vertakt) fosfiet		3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	fenol, 4-nonyl-, fosfiet (3:1)	3050-88-2	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	tris(nonylfenyl) fosfiet	26523-78-4	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	nonylfenol, vertakt, geëthoxyleerd	68412-54-4	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	mycofenolinezuur	24280-93-1	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	formaldehyde, reactie producten met vertakt en lineair heptylfenol, koolstof disulfide en hydrazine	93925-00-9	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	2-[2-[2-[2-(4-nonylfenoxy)ethoxy]ethoxy]ethoxy]ethanol 	7311-27-5	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	geëthoxyleerd 4-nonylfenol	26027-38-3	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
