Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS kleurstoffen inclusief azokleurstoffen	azokleurstoffen op basis van o-dianisidine		3.4 Nutssector en industrie	3.4.6 Chemische producten industrie	3.4.6 b het vullen van spuitbussen met drijfgassen	Water	Emissie mogelijk
ZZS kleurstoffen inclusief azokleurstoffen	azokleurstoffen op basis van o-tolidine		3.4 Nutssector en industrie	3.4.6 Chemische producten industrie	3.4.6 b het vullen van spuitbussen met drijfgassen	Water	Emissie mogelijk
ZZS kleurstoffen inclusief azokleurstoffen	2-naftylamine	91-59-8	3.4 Nutssector en industrie	3.4.6 Chemische producten industrie	3.4.6 b het vullen van spuitbussen met drijfgassen	Water	Emissie mogelijk
ZZS kleurstoffen inclusief azokleurstoffen	koperacetoarseniet	12002-03-8	3.4 Nutssector en industrie	3.4.6 Chemische producten industrie	3.4.6 b het vullen van spuitbussen met drijfgassen	Water	Emissie mogelijk
ZZS kleurstoffen inclusief azokleurstoffen	kwikoxide	21908-53-2	3.4 Nutssector en industrie	3.4.6 Chemische producten industrie	3.4.6 b het vullen van spuitbussen met drijfgassen	Water	Emissie mogelijk
ZZS kleurstoffen inclusief azokleurstoffen	loodcyanide	592-05-2	3.4 Nutssector en industrie	3.4.6 Chemische producten industrie	3.4.6 b het vullen van spuitbussen met drijfgassen	Water	Emissie mogelijk
ZZS kleurstoffen inclusief azokleurstoffen	looddioxide	1309-60-0	3.4 Nutssector en industrie	3.4.6 Chemische producten industrie	3.4.6 b het vullen van spuitbussen met drijfgassen	Water	Emissie mogelijk
ZZS kleurstoffen inclusief azokleurstoffen	N-ethyl-N-[2-[1-(2-methylpropoxy)ethoxy]ethyl]-4-(fenylazo)aniline	34432-92-3	3.4 Nutssector en industrie	3.4.6 Chemische producten industrie	3.4.6 b het vullen van spuitbussen met drijfgassen	Water	Emissie mogelijk
ZZS kleurstoffen inclusief azokleurstoffen	N,N,N',N',N'',N''-hexamethyl-4,4',4''-methylidynetrianiline 	603-48-5	3.4 Nutssector en industrie	3.4.6 Chemische producten industrie	3.4.6 b het vullen van spuitbussen met drijfgassen	Water	Emissie mogelijk
ZZS kleurstoffen inclusief azokleurstoffen	bis[p-(dimethylamino)fenyl][p-(dimethylammonio)fenyl]methylium	14426-25-6	3.4 Nutssector en industrie	3.4.6 Chemische producten industrie	3.4.6 b het vullen van spuitbussen met drijfgassen	Water	Emissie mogelijk
