Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS lood en loodverbindingen	loodoxide	1335-25-7	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodftalocyanine 	15187-16-3	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodpicraat (droog)	25721-38-4	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodselenide	12069-00-0	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodsilicaat	22569-74-0	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodsulfaat, terugwinningsproduct uit koper- en zinkstof 		3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodsulfide	1314-87-0	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodtartraat	815-84-9	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodtelluur	1314-91-6	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodtetraacetaat	546-67-8	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodthiosulfaat	13478-50-7	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodtintrioxide	12036-31-6	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	loodwolfraamtetraoxide	7759-01-5	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	looduranaatpigment	85536-79-4	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood zirkonium trioxide	12060-01-4	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood(2+) 2,4-dinitroresorcinolaat	13406-89-8	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood(2+) 4,6-dinitro-o-cresolaat	65121-76-8	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood(2+)fosfonaat	13453-65-1	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood(2+)seleniet	7488-51-9	3.9 Sport en recreatie			Water	Emissie mogelijk
ZZS lood en loodverbindingen	lood(2+) tellurium tetraoxide	13845-35-7	3.9 Sport en recreatie			Water	Emissie mogelijk
