Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS gechloreerde en gebromeerde koolwaterstoffen	alfa-hexachloorcyclohexaan	319-84-6	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	beta-hexachloorcyclohexaan	319-85-7	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	C10-13-chlooralkanen 	85535-84-8	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	chloorfenvinfos	470-90-6	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	chloropreen	126-99-8	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	delta-hexachloorcyclohexaan	319-86-8	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	1,2-dibroom-3-chloorpropaan	96-12-8	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	eta-hexachloorcyclohexaan	6108-12-9	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	gamma-hexachloorcyclohexaan	58-89-9	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	heptachloorepoxide	1024-57-3	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	hexabroombifenyl	36355-01-8	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	hexachloorbenzeen	118-74-1	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	hexachloorbutadieen	87-68-3	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	hexachloorcyclohexaan	608-73-1	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	hexachloorcyclopentadieen	77-47-4	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	monomethyldibroomdifenylmethaan	99688-47-8	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	monomethyltetrachloordifenylmethaan	76253-60-6	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	monomethyldichloordifenylmethaan		3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	octabroomdifenylether	32536-52-0	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	pentabroomdifenylether	32534-81-9	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	pentabroomethylbenzeen	85-22-3	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	pentachloorethaan	76-01-7	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	pentachloorfenol	87-86-5	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	tetrabroombisfenol A	79-94-7	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	trichlooretheen	79-01-6	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	vinylbromide	593-60-2	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	vinylchloride	75-01-4	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	dibroomnitrilopropiamide	10222-01-2	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	decabroombifenyl	13654-09-6	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	alfa-hexabroomcyclododecaan	134237-50-6	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	beta-hexabroomcyclododecaan	134237-51-7	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	gamma-hexabroomcyclododecaan	134237-52-8	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	tris(2-chloorethyl)fosfaat	115-96-8	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	1-broompropaan	106-94-5	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	chloor-N,N-dimethylformiminiumchloride	3724-43-4	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	(2-chloorethyl)(3-hydroxypropyl)ammoniumchloride	40722-80-3	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	(R)-1-chloor-2,3-epoxypropaan	51594-55-9	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	2-broompropaan	75-26-3	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	1,4-dichloorbut-2-een	764-41-0	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	2,3-dibroompropaan-1-ol	96-13-9	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	bis(pentabroomfenyl)ether	1163-19-5	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	heptabroomdifenylether	68928-80-3	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	heptabroomdifenylether	446255-22-7	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	2,2',3,4,4',5',6-heptabroomdifenylether	207122-16-5	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	hexabroomdifenylether	36483-60-0	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	2,2',4,4',5,5'-hexabroomdifenylether	68631-49-2	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	2,2',4,4',5,6'-hexabroomdifenylether	207122-15-4	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	2,2',4,4',5-pentabroomdifenylether	60348-60-9	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	2,2',4,4'-tetrabroomdifenylether	5436-43-1	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	tetrabroomdifenylether	40088-47-9	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	1,2,5,6,9,10-hexabroomcyclododecaan	3194-55-6	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	1,3,5,7,9,11-hexabroomcyclododecaan	25637-99-4	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	gebromeerde difenylethers		3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	1,3-dichloor-2-propanol	96-23-1	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	chloordimethylether	107-30-2	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	bis(chloormethyl)ether	542-88-1	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	Dechloraan Plus	13560-89-9	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	C14-17-chlooralkanen	85535-85-9	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	anti-dodecachloorpentacyclooctadecadieen	135821-74-8	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	syn-dodecachloorpentacyclooctadecadieen	135821-03-3	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	1,1'-[ethaan-1,2-diylbisoxy]bis[2,4,6-tribroombenzeen]	37853-59-1	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	gechloreerde paraffines van middellange keten 		3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	gechloreerde alkanen, C14-C16	1372804-76-6	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	di-, tri- en tetrachloortetradecaan		3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	tetradecaan, chloorderivaten	198840-65-2	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	chlooralkanen	61788-76-9	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	chlooralkanen, C6-18	68920-70-7	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	chlooralkanen, C10-21	84082-38-2	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	chlooralkanen, C10-26	97659-46-6	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	chlooralkanen, C10-32	84776-06-7	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	chlooralkanen, C12-14	85536-22-7	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	C16-27-chlooralkanen	84776-07-8	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	C16-36-chlooralkanen	85049-26-9	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	gechloreerde paraffine-oliën	85422-92-0	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	gechloreerde aardolie paraffines, normaal C>10	97553-43-0	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	chlooralkanen, C10-12	108171-26-2	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	chlooralkanen, C10-14	85681-73-8	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS gechloreerde en gebromeerde koolwaterstoffen	chlooralkanen, C12-13	71011-12-6	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen			3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie verwacht
ZZS (dier)geneesmiddelen	carbadox	6804-07-5	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	clotrimazol	23593-75-1	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	diosgenin	512-04-9	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	(S)-3-(1-fenyl-3-oxobutyl)-4-hydroxy-2-benzopyron	5543-57-7	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	(R)-3-(1-fenyl-3-oxobutyl)-4-hydroxy-2-benzopyron	5543-58-8	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	ketoconazool	65277-42-1	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	warfarine	81-81-2	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	(E)-3-[1-[4-[2-(dimethylamino)ethoxy]fenyl]-2-fenylbut-1-enyl]fenol	82413-20-5	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	imidazool	288-32-4	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	chloorfacinon	3691-35-8	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	theofylline	58-55-9	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	mycofenolinezuur	24280-93-1	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	roxarsone	121-19-7	3.3 Complexe bedrijven	3.3.11 Kadavers of dierlijk afval		Water	Emissie mogelijk
