Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS boorverbindingen	dinatriumoctaboraat watervrij	12008-41-2	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 f/g het smelten van minerale stoffen en het maken van mineraalvezels, glazuren of emailles	Water	Emissie mogelijk
ZZS boorverbindingen	dinatriumoctaboraat tetrahydraat	12280-03-4	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 f/g het smelten van minerale stoffen en het maken van mineraalvezels, glazuren of emailles	Water	Emissie mogelijk
ZZS boorverbindingen	orthoboorzuur, verbinding met 2-aminoethanol	26038-87-9	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 f/g het smelten van minerale stoffen en het maken van mineraalvezels, glazuren of emailles	Water	Emissie mogelijk
ZZS boorverbindingen	boraat(2-), tetrahydroxybis[μ-(peroxy-kappaO1:kappaO2)]di-, natrium (1:2)	90568-23-3	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 f/g het smelten van minerale stoffen en het maken van mineraalvezels, glazuren of emailles	Water	Emissie mogelijk
ZZS boorverbindingen	boraat(2-), tetrahydroxybis[μ-(peroxy-kappaO1:kappaO2)]di-, natrium, hydraat (1:2:6)	125022-34-6	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 f/g het smelten van minerale stoffen en het maken van mineraalvezels, glazuren of emailles	Water	Emissie mogelijk
ZZS boorverbindingen	natrium metaboraat, anhydraat	7775-19-1	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 f/g het smelten van minerale stoffen en het maken van mineraalvezels, glazuren of emailles	Water	Emissie mogelijk
ZZS boorverbindingen	boorzuur (H3BO3), natriumzout, hydraat	25747-83-5	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 f/g het smelten van minerale stoffen en het maken van mineraalvezels, glazuren of emailles	Water	Emissie mogelijk
ZZS boorverbindingen	boorzuur (H3BO3), dinatrium zout	22454-04-2	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 f/g het smelten van minerale stoffen en het maken van mineraalvezels, glazuren of emailles	Water	Emissie mogelijk
ZZS boorverbindingen	trinatrium orthoboraat	14312-40-4	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 f/g het smelten van minerale stoffen en het maken van mineraalvezels, glazuren of emailles	Water	Emissie mogelijk
ZZS boorverbindingen	boorzuur, natrium zout	1333-73-9	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 f/g het smelten van minerale stoffen en het maken van mineraalvezels, glazuren of emailles	Water	Emissie mogelijk
ZZS boorverbindingen	boorzuur (H3BO3), natriumzout (1:1)	14890-53-0	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 f/g het smelten van minerale stoffen en het maken van mineraalvezels, glazuren of emailles	Water	Emissie mogelijk
ZZS boorverbindingen	bariumdiboortetraoxide	13701-59-2	3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 f/g het smelten van minerale stoffen en het maken van mineraalvezels, glazuren of emailles	Water	Emissie mogelijk
ZZS boorverbindingen	mengsel van karayagom, dinatriumsulfaat, water, boraxdecahydraat, quarternaire ammoniumverbindingen, ethyl(gehydrogeneerde talk), geëthoxyleerd alkyl bis(hydroxyethyl) en sulfaten (zouten)		3.3 Complexe bedrijven	3.3.7 Complexe minerale industrie	3.3.7 f/g het smelten van minerale stoffen en het maken van mineraalvezels, glazuren of emailles	Water	Emissie mogelijk
